DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,LOCATION,LAT,LON
232117383,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0001,21,Topanga,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),57,M,O,7500    MADORA                       AV,34.2061,-118.5662
231614709,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,0900,16,Foothill,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,,,8300    LEHIGH                       AV,34.2225,-118.3662
231718867,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1700,17,Devonshire,440,THEFT PLAIN - PETTY ($950 & UNDER),45,F,W,10300    MASON                        AV,34.2573,-118.5798
230222208,12/06/2023 12:00:00 AM,11/23/2023 12:00:00 AM,1500,02,Rampart,510,VEHICLE - STOLEN,0,,,1300    INGRAHAM                     ST,34.0531,-118.2672
231518551,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2120,15,N Hollywood,624,BATTERY - SIMPLE ASSAULT,35,M,O,5000    VINELAND                     AV,34.1613,-118.3703
230718218,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1050,07,Wilshire,440,THEFT PLAIN - PETTY ($950 & UNDER),32,M,A,2100 S  WEST VIEW                    ST,34.0372,-118.3423
231421347,12/06/2023 12:00:00 AM,08/05/2023 12:00:00 AM,0700,14,Pacific,510,VEHICLE - STOLEN,0,,,9200    AIRPORT                      BL,33.9523,-118.3906
230222316,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1325,02,Rampart,888,TRESPASSING,0,X,X,600 S  ALVARADO                     ST,34.0595,-118.2749
232018850,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2300,20,Olympic,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,M,O,4TH                          ST,34.0674,-118.2929
231518564,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1900,15,N Hollywood,510,VEHICLE - STOLEN,0,,,7500    LANKERSHIM                   BL,34.2067,-118.3878
230618652,12/06/2023 12:00:00 AM,11/20/2023 12:00:00 AM,1500,06,Hollywood,662,"BUNCO, GRAND THEFT",36,F,W,6200    AFTON                        PL,34.0953,-118.3241
231224402,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0630,12,77th Street,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,51,M,H,600 W  65TH                         ST,33.9806,-118.2838
230222275,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1250,02,Rampart,888,TRESPASSING,0,X,X,600 S  ALVARADO                     ST,34.0595,-118.2749
232018867,12/06/2023 12:00:00 AM,12/03/2023 12:00:00 AM,2300,20,Olympic,510,VEHICLE - STOLEN,0,,,100 S  KENMORE                      AV,34.0709,-118.2985
230125862,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1630,01,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,X,600 S  SPRING                       ST,34.046,-118.251
230320927,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1200,03,Southwest,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",22,X,X,2100 W  MARTIN LUTHER KING JR        BL,34.0148,-118.3222
231116579,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1720,11,Northeast,624,BATTERY - SIMPLE ASSAULT,65,M,H,3400    ANDRITA                      ST,34.1191,-118.2404
230222226,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1835,02,Rampart,626,INTIMATE PARTNER - SIMPLE ASSAULT,33,F,H,200 N  MOUNTAIN VIEW                AV,34.0677,-118.2685
231518586,12/06/2023 12:00:00 AM,12/02/2023 12:00:00 AM,1830,15,N Hollywood,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),72,F,W,6200    ELMER                        AV,34.1831,-118.3769
230718212,12/06/2023 12:00:00 AM,11/24/2023 12:00:00 AM,1501,07,Wilshire,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),22,X,X,400 S  LA BREA                      AV,34.0669,-118.3456
231321676,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1700,13,Newton,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,M,H,42ND                         PL,34.0065,-118.2784
231820434,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1300,18,Southeast,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),29,F,B,104TH                        ST,33.942,-118.2695
230125711,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0405,01,Central,753,DISCHARGE FIREARMS/SHOTS FIRED,53,M,W,7TH                          ST,34.0449,-118.2528
231421364,12/06/2023 12:00:00 AM,11/26/2023 12:00:00 AM,1600,14,Pacific,330,BURGLARY FROM VEHICLE,35,M,O,8600    LINCOLN                      BL,33.9568,-118.429
232018860,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2022,20,Olympic,310,BURGLARY,51,M,A,4000 W  8TH                          ST,34.0599,-118.3139
230415113,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1057,04,Hollenbeck,624,BATTERY - SIMPLE ASSAULT,20,M,H,2700 E  1ST                          ST,34.0421,-118.206
230801121,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1300,08,West LA,946,OTHER MISCELLANEOUS CRIME,0,X,X,9700    CATTARAUGUS                  AV,34.0372,-118.3981
231224447,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1150,12,77th Street,440,THEFT PLAIN - PETTY ($950 & UNDER),19,F,B,1700 W  80TH                         ST,33.9664,-118.3068
230222399,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1000,02,Rampart,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,X,600 S  UNION                        AV,34.0565,-118.2724
230125752,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2045,01,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,M,B,600 S  FIGUEROA                     ST,34.0508,-118.2586
231421333,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1200,14,Pacific,440,THEFT PLAIN - PETTY ($950 & UNDER),0,X,X,6700    LA TIJERA                    BL,33.9787,-118.3702
231224446,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0945,12,77th Street,623,BATTERY POLICE (SIMPLE),0,X,X,52ND                         PL,33.9957,-118.281
230125701,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1930,01,Central,510,VEHICLE - STOLEN,0,,,900    FIGUEROA                     TR,34.0663,-118.2442
231016864,12/06/2023 12:00:00 AM,11/24/2023 12:00:00 AM,1200,10,West Valley,354,THEFT OF IDENTITY,33,M,H,6900    GLORIA                       AV,34.1957,-118.4793
230415086,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2030,04,Hollenbeck,210,ROBBERY,30,M,H,CESAR E CHAVEZ               AV,34.0502,-118.2222
231224463,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2100,12,77th Street,626,INTIMATE PARTNER - SIMPLE ASSAULT,38,F,B,6100    8TH                          AV,33.9821,-118.3318
231321672,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1310,13,Newton,648,ARSON,0,X,X,3400 S  CENTRAL                      AV,34.0128,-118.2565
231200826,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0640,12,77th Street,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,10,M,H,8200 S  MAIN                         ST,33.9654,-118.2739
231421442,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0001,14,Pacific,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),72,M,W,5600 W  78TH                         ST,33.967,-118.3787
230222329,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1820,02,Rampart,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,1700 W  6TH                          ST,34.0573,-118.2699
231116553,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2330,11,Northeast,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,3900    FILION                       ST,34.1228,-118.2333
231421562,12/06/2023 12:00:00 AM,10/29/2023 12:00:00 AM,1530,14,Pacific,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),68,M,W,9000    AIRPORT                      BL,33.9553,-118.3857
230917175,12/06/2023 12:00:00 AM,11/30/2023 12:00:00 AM,0300,09,Van Nuys,510,VEHICLE - STOLEN,0,,,15100    VOSE                         ST,34.1984,-118.4621
230917177,12/06/2023 12:00:00 AM,11/30/2023 12:00:00 AM,1549,09,Van Nuys,354,THEFT OF IDENTITY,48,F,H,4200    SUNNYSLOPE                   AV,34.1473,-118.427
231224419,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0945,12,77th Street,510,VEHICLE - STOLEN,0,,,4800 S  FIGUEROA                     ST,33.9997,-118.2849
230415130,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2330,04,Hollenbeck,310,BURGLARY,67,M,A,4100    RAYNOL                       ST,34.0837,-118.1967
230718055,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0655,07,Wilshire,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",43,M,H,100 S  GARDNER                      ST,34.0736,-118.3532
230618676,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1831,06,Hollywood,310,BURGLARY,0,X,X,9000    THRASHER                     AV,34.0977,-118.3862
231917536,12/06/2023 12:00:00 AM,11/22/2023 12:00:00 AM,1200,19,Mission,649,DOCUMENT FORGERY / STOLEN FELONY,64,M,W,8000    WAKEFIELD                    AV,34.2171,-118.4391
231614724,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,0900,16,Foothill,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",47,M,H,7700    FOOTHILL                     BL,34.2595,-118.293
231614738,12/06/2023 12:00:00 AM,05/01/2023 12:00:00 AM,0001,16,Foothill,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",16,F,H,10600    PLAINVIEW                    AV,34.2606,-118.2979
230618658,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1120,06,Hollywood,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0,X,X,GOWER                        ST,34.0997,-118.3223
232018826,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2355,20,Olympic,510,VEHICLE - STOLEN,0,,,1600 S  BERENDO                      ST,34.0443,-118.2934
231518595,12/06/2023 12:00:00 AM,04/07/2023 12:00:00 AM,2100,15,N Hollywood,649,DOCUMENT FORGERY / STOLEN FELONY,49,F,W,6200    RIVERTON                     AV,34.1831,-118.366
231224433,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1350,12,77th Street,903,CONTEMPT OF COURT,55,F,H,1700 W  98TH                         ST,33.9468,-118.3068
230516600,12/06/2023 12:00:00 AM,12/01/2023 12:00:00 AM,1300,05,Harbor,440,THEFT PLAIN - PETTY ($950 & UNDER),25,M,H,200 W  14TH                         ST,33.7315,-118.2814
230222325,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1535,02,Rampart,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,1700 W  6TH                          ST,34.0573,-118.2699
231016889,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1630,10,West Valley,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",84,M,H,SHERMAN                      WY,34.2012,-118.5197
230917158,12/06/2023 12:00:00 AM,11/12/2023 12:00:00 AM,1730,09,Van Nuys,440,THEFT PLAIN - PETTY ($950 & UNDER),56,F,W,7300    CANTALOUPE                   AV,34.203,-118.4345
230817783,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0235,08,West LA,888,TRESPASSING,35,F,B,1500 S  BUNDY                        DR,34.0405,-118.4633
232018928,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1950,20,Olympic,624,BATTERY - SIMPLE ASSAULT,37,M,W,100 N  BERENDO                      ST,34.0727,-118.2942
231421349,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2200,14,Pacific,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",0,,,600    MARR                         ST,33.9876,-118.4576
231016884,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1300,10,West Valley,440,THEFT PLAIN - PETTY ($950 & UNDER),52,F,H,6700    WOODLEY                      AV,34.1924,-118.4837
230718043,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2202,07,Wilshire,946,OTHER MISCELLANEOUS CRIME,35,F,H,1400    MEADOWBROOK                  AV,34.0481,-118.3504
231321687,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1250,13,Newton,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0,M,O,CENTRAL                      AV,33.9823,-118.2565
231224458,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1900,12,77th Street,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),56,M,B,8200 S  CENTRAL                      AV,33.9638,-118.2629
230718009,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,0100,07,Wilshire,510,VEHICLE - STOLEN,0,,,7300    WILLOUGHBY                   AV,34.0871,-118.3498
230917162,12/06/2023 12:00:00 AM,11/30/2023 12:00:00 AM,1400,09,Van Nuys,440,THEFT PLAIN - PETTY ($950 & UNDER),48,F,H,13400    VENTURA                      BL,34.147,-118.4249
230222183,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0410,02,Rampart,310,BURGLARY,22,X,X,2100    BEVERLY                      BL,34.0668,-118.2705
231718798,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0400,17,Devonshire,310,BURGLARY,0,X,X,17600    CHATSWORTH                   ST,34.2649,-118.5176
230125748,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2045,01,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,M,H,400 S  FIGUEROA                     ST,34.0535,-118.256
231224390,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0830,12,77th Street,624,BATTERY - SIMPLE ASSAULT,49,M,B,6000 S  WESTERN                      AV,33.9859,-118.309
231116559,12/06/2023 12:00:00 AM,12/02/2023 12:00:00 AM,2210,11,Northeast,352,PICKPOCKET,40,M,H,1000    VIN SCULLY                   AV,34.0724,-118.2467
230618653,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1510,06,Hollywood,624,BATTERY - SIMPLE ASSAULT,41,M,O,6200    HOLLYWOOD                    BL,34.1016,-118.3246
231518572,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1615,15,N Hollywood,310,BURGLARY,45,M,H,11400    HATTERAS                     ST,34.1758,-118.379
231016876,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1130,10,West Valley,440,THEFT PLAIN - PETTY ($950 & UNDER),0,M,W,18200    SHERMAN                      WY,34.2012,-118.5296
231614708,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0001,16,Foothill,510,VEHICLE - STOLEN,0,,,11100    PHILLIPPI                    AV,34.2713,-118.4004
230718082,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1400,07,Wilshire,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,34,M,B,100    LA CIENEGA                   BL,34.0734,-118.3765
230917156,12/06/2023 12:00:00 AM,10/07/2023 12:00:00 AM,1200,09,Van Nuys,440,THEFT PLAIN - PETTY ($950 & UNDER),34,F,W,15100    SUTTON                       ST,34.1492,-118.4626
231421352,12/06/2023 12:00:00 AM,11/30/2023 12:00:00 AM,1215,14,Pacific,510,VEHICLE - STOLEN,0,,,8300    CAMPION                      DR,33.9632,-118.4209
232018831,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2100,20,Olympic,330,BURGLARY FROM VEHICLE,31,F,C,200 S  MANHATTAN                    PL,34.0711,-118.3104
231321657,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0305,13,Newton,310,BURGLARY,83,F,H,1000 S  SAN PEDRO                    ST,34.0359,-118.2517
230817799,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1730,08,West LA,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),76,M,W,2500    TILDEN                       AV,34.0355,-118.4321
231116608,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1445,11,Northeast,901,VIOLATION OF RESTRAINING ORDER,33,F,H,300    LESLIE                       WY,34.1062,-118.1912
230415117,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0530,04,Hollenbeck,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",35,M,H,1500    SAN PABLO                    ST,34.0624,-118.2031
231421441,12/06/2023 12:00:00 AM,12/02/2023 12:00:00 AM,1430,14,Pacific,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),47,M,A,9000    RAMSGATE                     AV,33.9553,-118.3827
231614728,12/06/2023 12:00:00 AM,12/01/2023 12:00:00 AM,1430,16,Foothill,440,THEFT PLAIN - PETTY ($950 & UNDER),34,M,W,9100    TELFAIR                      AV,34.2346,-118.3949
231321677,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,2050,13,Newton,510,VEHICLE - STOLEN,0,,,3400    MCKINLEY                     AV,34.0132,-118.2603
230125755,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1852,01,Central,330,BURGLARY FROM VEHICLE,32,M,C,700 E  3RD                          ST,34.0455,-118.2379
231917523,12/06/2023 12:00:00 AM,11/22/2023 12:00:00 AM,0900,19,Mission,310,BURGLARY,53,M,H,10500    ARLETA                       AV,34.261,-118.4461
231518550,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0001,15,N Hollywood,946,OTHER MISCELLANEOUS CRIME,70,M,W,4300    COLFAX                       AV,34.1451,-118.3875
230222242,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1630,02,Rampart,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,1700 W  6TH                          ST,34.0573,-118.2699
230321015,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2055,03,Southwest,626,INTIMATE PARTNER - SIMPLE ASSAULT,25,F,B,4100 S  HARVARD                      BL,34.0093,-118.3067
231820455,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2355,18,Southeast,626,INTIMATE PARTNER - SIMPLE ASSAULT,26,M,B,200 W  93RD                         ST,33.956,-118.2772
230222227,12/06/2023 12:00:00 AM,09/02/2023 12:00:00 AM,1300,02,Rampart,813,CHILD ANNOYING (17YRS & UNDER),9,F,H,1600 W  3RD                          ST,34.0599,-118.2656
230817803,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2014,08,West LA,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0,X,X,11800    SANTA MONICA                 BL,34.0428,-118.4582
230718293,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1830,07,Wilshire,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",35,M,W,100    THE GROVE                    DR,34.0736,-118.3563
230222403,12/06/2023 12:00:00 AM,11/04/2023 12:00:00 AM,1124,02,Rampart,440,THEFT PLAIN - PETTY ($950 & UNDER),63,F,O,2200 W  8TH                          ST,34.0554,-118.2789
232018926,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0630,20,Olympic,310,BURGLARY,71,M,H,1100 S  MARIPOSA                     AV,34.0509,-118.2989
231421337,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1317,14,Pacific,510,VEHICLE - STOLEN,0,,,MILLENNIUM                   DR,33.9765,-118.4153
230917169,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1653,09,Van Nuys,664,"BUNCO, PETTY THEFT",47,M,H,6900    KESTER                       AV,34.196,-118.4575
231421353,12/06/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1800,14,Pacific,510,VEHICLE - STOLEN,0,,,13700    MARINA POINTE                DR,33.9849,-118.4445
232018930,12/06/2023 12:00:00 AM,11/28/2023 12:00:00 AM,1422,20,Olympic,440,THEFT PLAIN - PETTY ($950 & UNDER),30,F,A,3600    WILSHIRE                     BL,34.0617,-118.3072
230817801,12/06/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1201,08,West LA,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",63,M,W,10800    ROCHESTER                    AV,34.057,-118.4392
230320940,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0825,03,Southwest,888,TRESPASSING,22,X,X,1500    EXPOSITION                   BL,34.0184,-118.3043
231718835,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0420,17,Devonshire,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),59,F,H,19100    COMMUNITY                    ST,34.2228,-118.5492
231518605,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2330,15,N Hollywood,624,BATTERY - SIMPLE ASSAULT,50,M,H,5300    LANKERSHIM                   BL,34.172,-118.3789
231718834,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0700,17,Devonshire,330,BURGLARY FROM VEHICLE,11,M,H,TUPPER,34.2392,-118.474
231917516,12/06/2023 12:00:00 AM,12/01/2023 12:00:00 AM,1200,19,Mission,946,OTHER MISCELLANEOUS CRIME,64,F,W,16700    NICKLAUS                     DR,34.3239,-118.495
231224391,12/06/2023 12:00:00 AM,10/10/2023 12:00:00 AM,1200,12,77th Street,510,VEHICLE - STOLEN,0,,,8100 S  BROADWAY,33.9659,-118.2783
231421343,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1800,14,Pacific,510,VEHICLE - STOLEN,0,,,5700 W  CENTINELA                    AV,33.9764,-118.381
230320904,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2200,03,Southwest,330,BURGLARY FROM VEHICLE,30,F,O,3500    CHESAPEAKE                   AV,34.0238,-118.3452
231016857,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1258,10,West Valley,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,M,W,8100    VANALDEN                     AV,34.2174,-118.5492
230516582,12/06/2023 12:00:00 AM,12/03/2023 12:00:00 AM,2350,05,Harbor,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",0,,,400 W  6TH                          ST,33.7388,-118.2857
230125728,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1235,01,Central,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,42,F,B,1ST,34.0584,-118.2531
231321667,12/06/2023 12:00:00 AM,11/26/2023 12:00:00 AM,1600,13,Newton,210,ROBBERY,60,F,H,BROADWAY,34.0038,-118.2784
230917172,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0835,09,Van Nuys,354,THEFT OF IDENTITY,34,F,B,7500    VAN NUYS                     BL,34.2069,-118.4488
230415134,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1600,04,Hollenbeck,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),54,M,H,100 S  EVERGREEN                    AV,34.0404,-118.2024
230801122,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1330,08,West LA,888,TRESPASSING,54,M,W,11800    WILSHIRE                     BL,34.0511,-118.4643
231614725,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1115,16,Foothill,210,ROBBERY,0,X,X,12000    ROSCOE                       BL,34.2217,-118.3948
231224459,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2005,12,77th Street,210,ROBBERY,30,F,B,82ND                         ST,33.979,-118.2839
230917189,12/06/2023 12:00:00 AM,11/28/2023 12:00:00 AM,1630,09,Van Nuys,624,BATTERY - SIMPLE ASSAULT,62,M,O,6200    COLDWATER CANYON             AV,34.1781,-118.4179
231016874,12/06/2023 12:00:00 AM,11/29/2023 12:00:00 AM,0749,10,West Valley,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),69,M,W,7600    WOODLEY                      AV,34.2085,-118.4837
230817723,12/06/2023 12:00:00 AM,11/17/2023 12:00:00 AM,1553,08,West LA,440,THEFT PLAIN - PETTY ($950 & UNDER),60,F,W,SANTA MONICA                 BL,34.052,-118.4323
231321727,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1700,13,Newton,624,BATTERY - SIMPLE ASSAULT,49,M,H,1300 E  33RD                         ST,34.0133,-118.2522
230415101,12/06/2023 12:00:00 AM,12/02/2023 12:00:00 AM,1500,04,Hollenbeck,320,"BURGLARY, ATTEMPTED",26,F,W,3500    COPELAND                     PL,34.0857,-118.1655
231718754,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0600,17,Devonshire,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",47,M,H,20300    DEVONSHIRE                   ST,34.2573,-118.575
